Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1734	0	-7281.244	-7233.637	-47.60648	2.086616	16.80332	0.303399	0.663919	1.07201	1.96067	9.629265
1735	1	-7288.504	-7228.688	-59.81612	2.283041	12.40627	0.324872	0.68209	1.07569	1.91735	10.16013
1736	0	-7288.096	-7232.74	-55.35586	2.284425	15.42385	0.325017	0.68221	1.07571	1.91706	10.11663
1737	1	-7292.704	-7234.813	-57.8912	2.025258	17.35187	0.296271	0.657673	1.07061	1.97545	10.20931
1738	0	-7278.403	-7232.578	-45.82538	1.996158	14.68715	0.292816	0.654605	1.06989	1.98269	9.448708
1739	1	-7288.767	-7234.762	-54.0046	2.186062	15.19767	0.314517	0.673445	1.07402	1.93802	10.02476
1740	0	-7283.283	-7238.302	-44.98077	2.687739	15.0937	0.363563	0.712629	1.08047	1.84334	9.424111
1741	1	-7284.734	-7225.858	-58.87561	1.795876	13.73125	0.267628	0.63139	1.06393	2.03705	10.28172
1742	0	-7278.382	-7240.213	-38.16833	2.279345	15.45574	0.324486	0.681772	1.07563	1.91811	9.004812
1743	1	-7275.896	-7220.738	-55.15837	2.307986	15.9641	0.327462	0.68422	1.07608	1.91224	10.10233
1744	0	-7291.103	-7232.674	-58.42821	2.035826	13.43241	0.297514	0.65877	1.07086	1.97286	10.21787
1745	1	-7278.982	-7225.009	-53.97349	1.682628	16.18001	0.252207	0.616378	1.05956	2.07185	10.0253
1746	0	-7294.033	-7232.951	-61.08206	2.40746	14.71402	0.337504	0.692356	1.0775	1.89264	10.48797
1747	1	-7276.068	-7224.329	-51.73908	1.945094	16.31033	0.286631	0.649045	1.06855	1.99577	9.885796
1748	0	-7310.829	-7251.387	-59.44134	2.072399	12.86038	0.301767	0.662498	1.0717	1.96404	10.21522
1749	1	-7285.148	-7230.417	-54.73094	1.993364	14.40752	0.292481	0.654306	1.06982	1.98339	10.03929
1750	0	-7292.653	-7228.241	-64.41176	2.156139	14.33951	0.311227	0.670652	1.07345	1.94467	10.70984
1751	1	-7306.551	-7237.476	-69.07469	1.851635	12.14045	0.274897	0.638249	1.06579	2.02106	10.86236
1752	0	-7288.537	-7233.998	-54.5391	2.047388	16.79291	0.298867	0.65996	1.07113	1.97004	10.04225
1753	1	-7298.392	-7243.771	-54.62089	1.945488	14.93272	0.28668	0.649089	1.06856	1.99567	10.05782
1754	0	-7281.384	-7222.976	-58.40761	2.545424	14.67522	0.350721	0.702786	1.07913	1.86737	10.30502
1755	1	-7295.587	-7234.918	-60.66848	2.059531	17.58466	0.300279	0.661198	1.07141	1.96711	10.35146
1756	0	-7273.13	-7211.596	-61.53432	2.51745	17.22748	0.348105	0.700746	1.07882	1.87233	10.4287
1757	1	-7284.363	-7229.689	-54.67429	2.763323	14.42671	0.370081	0.717521	1.08107	1.83133	10.03659
1758	0	-7296.873	-7239.471	-57.40135	2.454438	14.74634	0.342094	0.696014	1.07809	1.8838	10.2389
1759	1	-7289.701	-7238.003	-51.69829	2.370445	15.77361	0.333819	0.689393	1.077	1.89979	9.884867
1760	0	-7292.296	-7236.635	-55.66028	2.701752	14.43508	0.364787	0.713553	1.08059	1.84107	10.10543
1761	1	-7283.505	-7228.921	-54.58458	2.326181	14.53859	0.329332	0.68575	1.07636	1.90856	10.0372
1762	0	-7281.843	-7226.794	-55.04905	1.897092	17.40313	0.280673	0.643605	1.06719	2.00853	10.04262
1763	1	-7293.163	-7228.898	-64.26544	2.159115	16.58458	0.311556	0.670933	1.0735	1.94401	10.63619
1764	0	-7291.509	-7231.707	-59.80165	2.082686	15.12829	0.302949	0.663528	1.07193	1.9616	10.40615
1765	1	-7295.468	-7226.408	-69.06028	2.066613	17.35507	0.301099	0.661915	1.07157	1.96542	10.85266
1766	0	-7277.261	-7215.507	-61.75363	2.014086	14.63311	0.29495	0.656503	1.07034	1.97821	10.53229
1767	1	-7307.917	-7247.983	-59.93428	1.957133	17.14112	0.288103	0.650377	1.06888	1.99264	10.3417
1768	0	-7278.08	-7220.835	-57.24507	2.331616	15.1881	0.329888	0.686203	1.07644	1.90747	10.23788
1769	1	-7299.58	-7236.357	-63.22267	2.285585	16.90111	0.325138	0.682309	1.07573	1.91682	10.55164
1770	0	-7299.932	-7229.154	-70.77809	2.182093	15.2544	0.314083	0.673078	1.07394	1.9389	11.12564
1771	1	-7291.005	-7227.834	-63.17098	2.118086	15.98472	0.306975	0.667011	1.07268	1.95333	10.60331
1772	0	-7293.175	-7226.075	-67.09983	1.973704	14.0781	0.290115	0.652188	1.06932	1.98838	10.89295
1773	1	-7287.645	-7225.253	-62.39207	1.761749	14.99164	0.263076	0.627025	1.0627	2.0472	10.57817
1774	0	-7278.054	-7219.538	-58.51504	2.129102	13.82853	0.308213	0.668076	1.07291	1.9508	10.2641
1775	1	-7298.404	-7235.56	-62.84454	1.954864	15.88713	0.287827	0.650127	1.06882	1.99323	10.58707
1776	0	-7296.308	-7228.227	-68.0805	2.18201	14.11954	0.314074	0.67307	1.07394	1.93891	10.96337
1777	1	-7317.064	-7239.849	-77.2141	1.854595	14.99784	0.275277	0.638604	1.06589	2.02023	11.56643
1778	0	-7293.318	-7230.503	-62.81426	2.317151	14.73117	0.328406	0.684993	1.07622	1.91038	10.60584
1779	1	-7284.581	-7222.661	-61.91977	2.259264	14.73128	0.322376	0.680026	1.0753	1.92229	10.54512
1780	0	-7287.273	-7222.422	-64.85081	2.027545	14.10815	0.296541	0.657911	1.07066	1.97488	10.73425
1781	1	-7295.61	-7241.657	-53.9529	2.050166	16.42645	0.29919	0.660244	1.0712	1.96937	10.0188
1782	0	-7282.201	-7210.358	-71.84279	1.65656	14.16677	0.248526	0.612699	1.05843	2.08034	11.22967
1783	1	-7289.573	-7231.183	-58.38916	2.309966	15.50461	0.327666	0.684387	1.07611	1.91183	10.31276
1784	0	-7293.24	-7230.743	-62.49692	2.218407	15.62894	0.318023	0.676396	1.0746	1.93098	10.57424
1785	1	-7283.236	-7225.983	-57.25293	1.908324	16.09196	0.28208	0.644897	1.06752	2.00551	10.23045
1786	0	-7288.83	-7222.144	-66.68597	2.135583	14.13138	0.308939	0.668698	1.07304	1.94932	10.86488
1787	1	-7298.199	-7241.47	-56.72891	2.048293	16.5558	0.298972	0.660053	1.07115	1.96982	10.18292
1788	0	-7295.318	-7230.141	-65.17639	2.124529	13.40717	0.3077	0.667635	1.07281	1.95185	10.71823
1789	1	-7301.38	-7237.344	-64.03677	2.395781	14.72313	0.336348	0.691429	1.07734	1.89488	10.68881
1790	0	-7309.108	-7241.813	-67.29582	1.81437	15.29882	0.270062	0.633701	1.06457	2.03167	10.89574
1791	1	-7281.983	-7228.515	-53.46789	2.113143	14.91369	0.306417	0.66653	1.07258	1.95447	9.979835
1792	0	-7294.095	-7233.828	-60.26682	1.954274	14.98334	0.287755	0.650062	1.0688	1.99338	10.43635
1793	1	-7285.044	-7213.944	-71.09943	2.013259	15.30946	0.294852	0.656416	1.07032	1.97841	11.14379
1794	0	-7288.546	-7234.36	-54.18556	2.209683	15.64956	0.317082	0.675607	1.07445	1.93286	10.04251
1795	1	-7290.057	-7231.358	-58.69862	2.318074	16.03859	0.328501	0.68507	1.07624	1.91019	10.32195
1796	0	-7284.311	-7228.789	-55.52232	2.102182	17.12126	0.305175	0.665457	1.07235	1.95702	10.08534
1797	1	-7299.522	-7237.441	-62.08115	1.907536	14.98222	0.281982	0.644807	1.06749	2.00572	10.55744
1798	0	-7269.079	-7223.822	-45.25723	2.134864	17.20805	0.308859	0.668629	1.07302	1.94949	9.484245
1799	1	-7275.344	-7218.83	-56.51387	2.260426	14.47029	0.322499	0.680128	1.07532	1.92205	10.16645
1800	0	-7277.159	-7224.881	-52.27791	2.442053	15.75351	0.340893	0.695061	1.07794	1.88611	9.921495
1801	1	-7294.691	-7236.196	-58.49508	2.404814	14.21243	0.337242	0.692147	1.07746	1.89315	10.29025
1802	0	-7268.952	-7209.714	-59.23772	2.014748	14.88802	0.295029	0.656573	1.07035	1.97804	10.36631
1803	1	-7298.59	-7240.947	-57.6423	2.049035	14.5119	0.299059	0.660129	1.07117	1.96964	10.24634
1804	0	-7302.29	-7236.241	-66.04847	2.13496	13.99461	0.30887	0.668638	1.07303	1.94947	10.81558
1805	1	-7296.084	-7231.623	-64.46124	2.076009	15.69394	0.302182	0.66286	1.07178	1.96318	10.69736
1806	0	-7291.68	-7225.018	-66.66175	1.915197	13.43528	0.282937	0.645682	1.06772	2.00367	10.83104
1807	1	-7304.971	-7236.965	-68.00631	2.118387	13.30844	0.307009	0.66704	1.07269	1.95326	10.92245
1808	0	-7303.433	-7238.761	-64.67221	1.909865	14.87778	0.282272	0.645073	1.06756	2.00509	10.73141
1809	1	-7306.335	-7238.379	-67.95605	1.784186	14.19124	0.266078	0.629909	1.06352	2.0405	10.95566
1810	0	-7315.062	-7244.604	-70.45745	2.164803	13.0535	0.312184	0.671467	1.07361	1.94273	11.08889
1811	1	-7313.409	-7242.713	-70.69685	2.138417	13.45448	0.309256	0.668969	1.0731	1.94868	11.13229
1812	0	-7310.251	-7247.889	-62.36276	2.396426	14.88851	0.336412	0.691481	1.07735	1.89476	10.57621
1813	1	-7311.643	-7241.566	-70.07709	2.361903	14.90237	0.33296	0.688698	1.07688	1.90147	11.0939
1814	0	-7303.821	-7233.031	-70.78948	1.570103	12.67134	0.235952	0.599824	1.05429	2.10994	11.07802
1815	1	-7287.183	-7230.186	-56.99719	2.056208	14.90134	0.299893	0.660861	1.07133	1.96791	10.21617
1816	0	-7305.647	-7243.02	-62.62711	2.166841	16.06021	0.312409	0.671658	1.07365	1.94228	10.5659
1817	1	-7266.638	-7209.588	-57.04976	2.175774	16.35666	0.313391	0.672492	1.07382	1.94029	10.20983
1818	0	-7304.56	-7243.176	-61.38392	2.003124	16.86358	0.293647	0.655345	1.07007	1.98094	10.44531
1819	1	-7302.645	-7237.965	-64.67911	2.221551	14.66611	0.318361	0.676679	1.07466	1.9303	10.73234
1820	0	-7297.114	-7231.211	-65.90235	2.55352	15.50651	0.351473	0.70337	1.07921	1.86595	10.79726
1821	1	-7295.389	-7228.649	-66.74078	2.112264	15.35154	0.306317	0.666444	1.07256	1.95468	10.85756
1822	0	-7276.673	-7222.037	-54.63637	2.619728	16.96573	0.357522	0.708033	1.07987	1.85458	10.04081
1823	1	-7296.42	-7239.149	-57.27101	2.006029	15.35079	0.293993	0.655653	1.07014	1.98021	10.24069
1824	0	-7311.279	-7248.425	-62.85395	2.267044	15.12637	0.323196	0.680705	1.07543	1.92067	10.60793
1825	1	-7297.96	-7235.947	-62.0135	2.420041	12.87906	0.338742	0.693347	1.07766	1.89025	10.41798
1826	0	-7280.029	-7231.799	-48.23005	2.182537	17.34295	0.314132	0.673119	1.07395	1.9388	9.652823
1827	1	-7306.79	-7240.318	-66.47168	2.304306	14.46799	0.327082	0.683908	1.07602	1.91299	10.8546
1828	0	-7267.691	-7214.182	-53.50899	2.08747	15.28992	0.303497	0.664004	1.07203	1.96047	9.994376
1829	1	-7286.806	-7229.691	-57.11453	2.075456	15.07523	0.302119	0.662805	1.07177	1.96331	10.22771
1830	0	-7288.818	-7226.42	-62.39728	2.191943	16.51436	0.315159	0.673987	1.07413	1.93673	10.52778
1831	1	-7283.581	-7224.388	-59.1927	1.948784	14.51957	0.287083	0.649455	1.06865	1.99481	10.35347
1832	0	-7267.023	-7212.752	-54.27079	2.433019	15.74948	0.340013	0.69436	1.07783	1.8878	10.04801
1833	1	-7322.891	-7252.23	-70.66076	2.075672	15.48362	0.302143	0.662827	1.07177	1.96326	11.10548
1834	0	-7272.109	-7219.357	-52.75154	1.897759	16.07121	0.280757	0.643682	1.06721	2.00835	9.950902
1835	1	-7309.92	-7245.268	-64.65219	1.89212	13.32281	0.280048	0.643029	1.06704	2.00988	10.67174
1836	0	-7279.283	-7222.355	-56.92718	2.474513	14.62455	0.344027	0.697542	1.07833	1.8801	10.20211
1837	1	-7276.224	-7213.71	-62.51461	2.149014	14.72321	0.310436	0.669978	1.07331	1.94628	10.58542
1838	0	-7293.716	-7237.7	-56.01613	1.958088	14.40606	0.28822	0.650481	1.0689	1.99239	10.1284
1839	1	-7263.778	-7202.373	-61.40479	1.910124	16.73194	0.282305	0.645103	1.06757	2.00502	10.4549
1840	0	-7284.062	-7228.333	-55.72897	2.053174	17.77657	0.299541	0.660552	1.07127	1.96864	10.05799
1841	1	-7286.317	-7221.372	-64.94458	2.069434	13.43613	0.301425	0.6622	1.07163	1.96474	10.7033
1842	0	-7298.812	-7242.602	-56.21025	1.914014	14.86749	0.28279	0.645547	1.06768	2.00398	10.16232
1843	1	-7286.13	-7218.33	-67.80058	2.079812	12.95366	0.302619	0.663241	1.07186	1.96228	10.87536
1844	0	-7301.721	-7244.171	-57.54991	2.209615	16.90939	0.317075	0.6756	1.07445	1.93288	10.21556
1845	1	-7281.135	-7227.265	-53.86953	2.145033	17.26273	0.309994	0.6696	1.07323	1.94718	9.982054
1846	0	-7298.617	-7239.464	-59.15301	2.224738	14.86997	0.318703	0.676965	1.07472	1.92962	10.3603
1847	1	-7297.301	-7242.118	-55.18318	1.825838	15.36917	0.27156	0.635116	1.06495	2.02837	10.1049
1848	0	-7278.428	-7222.771	-55.6569	1.874081	15.30437	0.277766	0.640919	1.06649	2.01482	10.13503
1849	1	-7275.849	-7224.794	-51.05508	2.309493	15.21612	0.327617	0.684347	1.0761	1.91193	9.831355
1850	0	-7303.584	-7249.205	-54.37988	2.138518	13.97037	0.309267	0.668979	1.0731	1.94866	9.979473
1851	1	-7309.081	-7246.189	-62.892	2.2195	14.97383	0.31814	0.676494	1.07462	1.93074	10.61159
1852	0	-7289.129	-7233.848	-55.28088	2.381757	16.92131	0.334952	0.690306	1.07715	1.89759	10.08084
1853	1	-7288.478	-7230.608	-57.86967	1.870183	15.27692	0.27727	0.640459	1.06637	2.0159	10.27953
1854	0	-7291.775	-7240.874	-50.90101	2.512953	17.57558	0.347681	0.700414	1.07877	1.87313	9.796438
1855	1	-7282.472	-7220.405	-62.06648	2.13081	14.37692	0.308405	0.66824	1.07294	1.95041	10.5475
1856	0	-7291.463	-7223.273	-68.18985	2.128778	16.68084	0.308177	0.668044	1.0729	1.95088	10.86478
1857	1	-7279.182	-7238.681	-40.50111	1.890019	16.5437	0.279783	0.642785	1.06698	2.01046	9.20249
1858	0	-7286.672	-7227.286	-59.38553	2.548787	16.97812	0.351034	0.703029	1.07916	1.86678	10.31998
1859	1	-7301.01	-7250.103	-50.90709	1.930446	15.40905	0.284828	0.647408	1.06815	1.99962	9.827798
1860	0	-7289.738	-7232.943	-56.79456	1.942181	16.82406	0.286274	0.648721	1.06847	1.99653	10.17508
1861	1	-7291.756	-7236.953	-54.80264	1.924868	16.5562	0.284138	0.646779	1.06799	2.00109	10.06655
1862	0	-7276.32	-7215.96	-60.35989	1.826361	14.34371	0.271628	0.635181	1.06497	2.02822	10.42745
1863	1	-7279.55	-7220.651	-58.89843	2.121367	15.59034	0.307344	0.667329	1.07275	1.95258	10.34456
1864	0	-7291.607	-7234.581	-57.02592	2.32904	15.04862	0.329625	0.685988	1.0764	1.90799	10.22135
1865	1	-7288.765	-7237.549	-51.21533	2.122955	16.12236	0.307523	0.667482	1.07278	1.95221	9.855145
1866	0	-7287.885	-7221.082	-66.80302	1.874689	15.04471	0.277843	0.640991	1.06651	2.01465	10.87115
1867	1	-7288.378	-7222.616	-65.76193	2.071194	15.52005	0.301628	0.662377	1.07167	1.96432	10.78768
1868	0	-7319.488	-7249.997	-69.49118	1.719991	13.36318	0.257395	0.621501	1.0611	2.06001	11.03746
1869	1	-7280.711	-7215.46	-65.25088	2.098252	13.89306	0.304728	0.665071	1.07226	1.95794	10.75429
1870	0	-7322.566	-7252.414	-70.15213	1.986576	13.86061	0.291667	0.653579	1.06965	1.9851	11.10638
1871	1	-7290.649	-7230.93	-59.71966	2.228827	13.62716	0.319141	0.677332	1.07479	1.92874	10.33382
1872	0	-7304.853	-7235.029	-69.82356	1.983054	11.62512	0.291243	0.6532	1.06956	1.986	10.81646
1873	1	-7288.219	-7231.778	-56.44149	1.93222	17.34055	0.285047	0.647607	1.0682	1.99915	10.12644
1874	0	-7306.523	-7230.929	-75.59339	2.049528	13.40649	0.299116	0.660179	1.07118	1.96952	11.49518
1875	1	-7269.381	-7216.742	-52.63898	1.994885	16.92991	0.292663	0.654469	1.06986	1.98301	9.924399
1876	0	-7305.791	-7233.375	-72.41637	2.054399	16.62262	0.299683	0.660676	1.07129	1.96835	11.12393
1877	1	-7265.479	-7216.338	-49.1413	1.916789	16.51842	0.283135	0.645863	1.06776	2.00324	9.725038
1878	0	-7323.187	-7256.326	-66.86115	2.197155	12.99073	0.315725	0.674465	1.07422	1.93559	10.80686
1879	1	-7267.464	-7224.088	-43.37646	2.210569	15.79479	0.317178	0.675687	1.07446	1.93267	9.358149
1880	0	-7302.946	-7226.622	-76.32416	1.940755	15.12615	0.286098	0.648562	1.06843	1.99691	11.49846
1881	1	-7265.378	-7223.149	-42.22875	2.384837	18.4696	0.335259	0.690554	1.07719	1.89699	9.275519
1882	0	-7281.66	-7215.888	-65.7715	1.901895	14.16318	0.281276	0.644159	1.06733	2.00724	10.80102
1883	1	-7273.047	-7219.11	-53.93722	2.241466	15.09311	0.32049	0.678458	1.075	1.92605	10.01748
1884	0	-7284.244	-7212.746	-71.49772	1.958205	13.05079	0.288234	0.650494	1.06891	1.99236	11.16838
1885	1	-7266.768	-7210.095	-56.67306	2.212402	13.99289	0.317376	0.675853	1.0745	1.93227	10.1455
1886	0	-7309.276	-7237.323	-71.95323	2.250435	14.56123	0.321442	0.67925	1.07516	1.92415	11.23129
1887	1	-7303.515	-7237.479	-66.03587	1.94298	12.52676	0.286372	0.64881	1.0685	1.99632	10.68122
1888	0	-7293.284	-7225.063	-68.22074	2.271021	16.72738	0.323614	0.681051	1.0755	1.91984	10.86266
1889	1	-7281.547	-7228.665	-52.88209	2.340074	16.03518	0.33075	0.686905	1.07656	1.90578	9.959317
1890	0	-7288.403	-7224.293	-64.11012	1.989227	14.9521	0.291985	0.653863	1.06972	1.98443	10.69314
1891	1	-7303.014	-7243.17	-59.84449	2.178042	13.97712	0.31364	0.672702	1.07387	1.93979	10.37109
1892	0	-7269.478	-7216.294	-53.18308	2.22226	15.97079	0.318437	0.676743	1.07467	1.93015	9.978561
1893	1	-7309.734	-7238.755	-70.97899	1.968091	13.30898	0.289436	0.651577	1.06917	1.98982	11.14585
1894	0	-7286.48	-7232.873	-53.6063	2.529629	16.63007	0.349248	0.701639	1.07896	1.87016	9.992111
1895	1	-7288.175	-7218.028	-70.14753	2.219334	19.03528	0.318122	0.676479	1.07462	1.93078	10.71578
1896	0	-7296.806	-7238.239	-58.56738	2.023757	15.95138	0.296094	0.657516	1.07057	1.97582	10.31622
1897	1	-7274.222	-7216.151	-58.07087	2.371876	16.17915	0.333963	0.689509	1.07702	1.89951	10.27857
1898	0	-7261.841	-7219.731	-42.11016	2.669315	17.96272	0.361943	0.711403	1.08031	1.84634	9.286883
1899	1	-7303.555	-7242.702	-60.85362	2.164727	14.55328	0.312176	0.67146	1.07361	1.94275	10.4688
1900	0	-7271.749	-7223.834	-47.91483	2.357968	18.95604	0.332564	0.688377	1.07682	1.90224	9.553122
1901	1	-7287.708	-7235.226	-52.48209	2.251559	14.74319	0.321561	0.679349	1.07518	1.92391	9.905131
1902	0	-7275.95	-7225.712	-50.23825	2.382657	18.51415	0.335042	0.690379	1.07716	1.89742	9.706284
1903	1	-7279.275	-7223.409	-55.86545	2.113897	15.96987	0.306502	0.666603	1.07259	1.9543	10.14653
1904	0	-7299.881	-7240.815	-59.06557	2.102828	13.22453	0.305248	0.665521	1.07236	1.95687	10.23995
1905	1	-7294.321	-7231.807	-62.51463	2.251823	16.01089	0.321589	0.679373	1.07518	1.92386	10.56111
1906	0	-7305.032	-7236.587	-68.44475	2.122981	13.8358	0.307526	0.667485	1.07278	1.95221	10.98241
1907	1	-7307.311	-7250.963	-56.34744	2.605709	18.47853	0.356255	0.707062	1.07973	1.85695	10.03921
1908	0	-7308.962	-7247.949	-61.01325	1.987072	14.11373	0.291727	0.653632	1.06966	1.98498	10.46253
1909	1	-7305.65	-7233.702	-71.94815	2.683391	12.44318	0.363182	0.712341	1.08043	1.84404	11.14284
1910	0	-7336.384	-7260.065	-76.31971	2.016338	15.43339	0.295217	0.65674	1.07039	1.97765	11.47505
1911	1	-7268.319	-7209.592	-58.72719	1.866171	13.82538	0.276759	0.639984	1.06625	2.01701	10.27918
1912	0	-7301.859	-7237.954	-63.90418	1.887736	14.29897	0.279495	0.642519	1.06691	2.01108	10.6734
1913	1	-7293.442	-7232.438	-61.00351	2.02048	14.97911	0.295707	0.657174	1.07049	1.97663	10.4855
1914	0	-7310.409	-7246.084	-64.32482	1.806301	15.61564	0.269003	0.632697	1.06429	2.03401	10.69169
1915	1	-7278.264	-7224.007	-54.2568	2.200327	15.15563	0.31607	0.674755	1.07428	1.9349	10.04033
1916	0	-7328.62	-7251.117	-77.50304	1.914313	15.21746	0.282827	0.645581	1.06769	2.0039	11.5694
1917	1	-7273.156	-7227.18	-45.97636	2.357977	17.2304	0.332564	0.688378	1.07682	1.90224	9.525548
1918	0	-7301.844	-7245.232	-56.61153	2.176648	16.62196	0.313487	0.672573	1.07384	1.9401	10.17316
1919	1	-7294.101	-7228.109	-65.99199	2.10706	15.81907	0.305728	0.665936	1.07245	1.95588	10.78875
1920	0	-7285.351	-7233.156	-52.19462	2.224984	15.34438	0.318729	0.676987	1.07472	1.92956	9.909842
1921	1	-7279.813	-7217.796	-62.01697	1.938429	17.10575	0.285812	0.648302	1.06837	1.99752	10.46581
1922	0	-7293.578	-7230.567	-63.011	2.225685	15.93447	0.318804	0.67705	1.07473	1.92941	10.59553
1923	1	-7283.505	-7229.041	-54.46376	2.217216	17.56812	0.317895	0.676288	1.07458	1.93123	9.999588
1924	0	-7292.102	-7230.608	-61.49345	1.894436	14.5696	0.280339	0.643297	1.06711	2.00925	10.51315
1925	1	-7296.749	-7241.035	-55.71381	1.87	14.93381	0.277247	0.640437	1.06637	2.01595	10.13105
1926	0	-7308.457	-7244.929	-63.52768	2.521392	14.07242	0.348475	0.701036	1.07887	1.87162	10.63897
1927	1	-7294.408	-7235.761	-58.64746	1.906328	14.1464	0.281831	0.644668	1.06746	2.00604	10.29698
1928	0	-7297.39	-7239.651	-57.73864	1.958918	13.97566	0.288321	0.650573	1.06893	1.99218	10.22031
1929	1	-7290.014	-7229.961	-60.05211	1.987872	14.4845	0.291823	0.653718	1.06968	1.98478	10.41147
1930	0	-7286.947	-7227.255	-59.69182	2.1674	16.24354	0.312471	0.671711	1.07366	1.94215	10.37619
1931	1	-7292.863	-7241.01	-51.85309	1.584527	17.57853	0.23809	0.602047	1.05502	2.10484	9.850458
1932	0	-7296.065	-7236.109	-59.95527	2.155123	16.91667	0.311114	0.670557	1.07343	1.9449	10.35737
1933	1	-7296.961	-7238.517	-58.44396	2.105145	15.55055	0.305511	0.665748	1.07241	1.95633	10.31586
1934	0	-7301.903	-7236.458	-65.44461	2.004685	15.8231	0.293833	0.655511	1.07011	1.98055	10.75395
1935	1	-7310.227	-7251.286	-58.94047	2.20833	15.20142	0.316936	0.675484	1.07442	1.93316	10.34955
1936	0	-7286.495	-7228.564	-57.93033	1.999251	15.14905	0.293185	0.654934	1.06997	1.98191	10.28266
1937	1	-7307.147	-7244.617	-62.52961	1.99088	16.0778	0.292184	0.65404	1.06976	1.98402	10.55902
1938	0	-7293.872	-7236.97	-56.90133	2.610181	15.3864	0.35666	0.707372	1.07978	1.85619	10.21675
1939	1	-7302.763	-7229.366	-73.3971	2.107243	12.96297	0.305749	0.665954	1.07246	1.95584	11.30806
1940	0	-7298.382	-7231.501	-66.88082	1.85805	15.14974	0.27572	0.639017	1.06599	2.01927	10.87347
1941	1	-7311.662	-7244.297	-67.36448	2.181944	13.48179	0.314067	0.673064	1.07394	1.93893	10.88638
1942	0	-7299.622	-7238.652	-60.97036	2.139228	14.30157	0.309347	0.669047	1.07311	1.94849	10.46833
1943	1	-7296.172	-7230.41	-65.76197	2.411547	13.62839	0.337907	0.692679	1.07755	1.89186	10.7773
1944	0	-7297.029	-7227.875	-69.1533	1.886998	13.70049	0.279402	0.642433	1.06689	2.01128	11.02907
1945	1	-7306.594	-7236.512	-70.08107	1.770478	14.0225	0.264248	0.628154	1.06302	2.04458	11.10411
1946	0	-7300.064	-7229.858	-70.20522	2.21358	16.21658	0.317503	0.67596	1.07452	1.93202	11.02559
1947	1	-7289.034	-7241.376	-47.65848	2.341419	17.8567	0.330887	0.687016	1.07658	1.90551	9.600549
1948	0	-7302.315	-7233.144	-69.171	2.261291	15.95944	0.32259	0.680203	1.07534	1.92187	10.98041
1949	1	-7280.739	-7216.164	-64.57498	1.995079	13.54377	0.292687	0.654489	1.06987	1.98296	10.68421
1950	0	-7310.462	-7244.415	-66.04696	2.063154	13.49345	0.300699	0.661566	1.07149	1.96624	10.78947
1951	1	-7287.536	-7234.636	-52.90036	2.216531	13.9419	0.317821	0.676226	1.07457	1.93138	9.870582
1952	0	-7316.603	-7239.449	-77.15389	1.941622	12.15841	0.286205	0.648659	1.06846	1.99668	11.53009
1953	1	-7329.777	-7252.581	-77.19564	2.207462	15.45833	0.316842	0.675405	1.07441	1.93334	11.52969
1954	0	-7293.775	-7231.743	-62.03168	2.181722	14.98919	0.314043	0.673044	1.07394	1.93898	10.55413
1955	1	-7284.777	-7227.566	-57.21114	1.767229	14.29094	0.263812	0.627735	1.0629	2.04555	10.20484
1956	0	-7301.7	-7228.201	-73.49914	1.985579	15.00007	0.291547	0.653471	1.06962	1.98536	11.31861
1957	1	-7290.868	-7221.736	-69.13212	1.948535	13.91061	0.287053	0.649427	1.06865	1.99487	11.03409
1958	0	-7303.097	-7228.451	-74.64683	1.839408	12.69702	0.273321	0.636773	1.0654	2.02451	11.38468
